timestamp,equity,net_return,benchmark_return,turnover,drawdown,alpha,beta,sharpe,sortino,information_ratio,volatility,benchmark_volatility,max_drawdown,funding_return,fee_cost
2024-01-14T00:00:00+00:00,98390.5427295206,-0.057991728184794145,-0.056416204312890184,131.80065521668777,-0.11186281242673746,-0.0487175789732015,0.9989159624576706,-2.1947525456157657,-2.8824739842558165,-14.370725366481137,0.6786308285793727,0.6793597469629322,-0.11186281242673746,-9.840038681119609,0.004042994358699071
2024-01-15T00:00:00+00:00,100219.61122265652,-0.04047990639327104,-0.03877893385062692,131.80065521668777,-0.09535244768733042,-0.047309553553857575,0.9989852359469246,-1.360030834495577,-1.742762751231167,-14.717559564763892,0.6621299979262967,0.6627954008593162,-0.09535244768733042,-10.02296381241016,0.003937632670189487
2024-01-16T00:00:00+00:00,101666.2364600793,-0.02662966324932281,-0.024806580119465793,131.80065521668777,-0.08229426512024018,-0.04624958096349707,0.9990273920746621,-0.7634900892760302,-0.9506960771134326,-15.053973895825958,0.6434162835568521,0.6440357846584761,-0.08229426512024018,-10.167640811165104,0.004010760578030022
2024-01-17T00:00:00+00:00,100832.12674162524,-0.03461557564077289,-0.032710681841818245,131.80065521668777,-0.0898234832638154,-0.04580914221195409,0.9990194016360109,-1.0435265317059697,-1.3203463196649672,-15.364322570443228,0.6224825340544131,0.6230868750436223,-0.0898234832638154,-10.084221503178906,0.004068660628696671
2024-01-18T00:00:00+00:00,97390.48048864547,-0.06756649906317225,-0.0657265850030071,131.80065521668777,-0.1208900262357997,-0.04405225856729711,0.998853259208701,-2.166831968785017,-2.8603357506919576,-14.641156682234692,0.6211717658119478,0.6218785077656096,-0.1208900262357997,0.0,0.004035316065524239
2024-01-19T00:00:00+00:00,98179.85406220703,-0.06000889835055612,-0.05805987764016429,131.80065521668777,-0.11376462570320078,-0.04344029167093155,0.9988721314798743,-1.832463912437439,-2.355695848207758,-14.973565737993637,0.6049280369585219,0.6056048884192132,-0.11376462570320078,-9.818967706522963,0.0
2024-01-20T00:00:00+00:00,98239.77959456522,-0.05943516081838773,-0.057390651636212264,131.80065521668777,-0.11322369877774674,-0.04305968773734692,0.9988759895917613,-1.768464314340409,-2.2101495309274592,-15.293531720431035,0.5880920174064662,0.5887477550649692,-0.11322369877774674,-9.824960848461489,0.003929201209038729
2024-01-21T00:00:00+00:00,97966.53995809298,-0.06205120490762717,-0.059918336340328504,131.80065521668777,-0.11569013788396365,-0.04278425819997578,0.9988759650114355,-1.8173763560884,-2.259563218367714,-15.604609448231216,0.5724067401200111,0.5730449987584929,-0.11569013788396365,-9.797634152380137,0.003931556019868003
2024-01-22T00:00:00+00:00,93214.38908997014,-0.10754912881878786,-0.10543022640639199,131.80065521668777,-0.15858614993809927,-0.04321591679337611,0.9989501474235853,-3.112749583593486,-3.9445912223853843,-15.876158007944847,0.5896020165145776,0.5902162342935119,-0.15858614993809927,-9.322371538213465,0.003920626283355523
2024-01-23T00:00:00+00:00,93965.93125421726,-0.1003537326384365,-0.09812752372813138,131.80065521668777,-0.15180224037138335,-0.04275761856855409,0.9989669213155664,-2.8026731593794447,-3.480721445936829,-16.184165131609536,0.5778271642407478,0.5784194381042028,-0.15180224037138335,-9.397533251798592,0.003730516865802929
2024-01-24T00:00:00+00:00,94400.99310028716,-0.096188374399935,-0.09386120795293706,131.80065521668777,-0.14787508849611453,-0.04240382025615341,0.9989764392861271,-2.61082149764679,-3.174266512296715,-16.484133617057786,0.5656754712216253,0.5662499087411269,-0.14787508849611453,-9.441043790458313,0.003760505507461494
2024-01-25T00:00:00+00:00,94096.21280234084,-0.09910639430090251,-0.0966963748750852,131.80065521668777,-0.1506262341767508,-0.04220298682521251,0.9989769111636527,-2.649245456794926,-3.203971248137581,-16.773491942765993,0.5532489597686986,0.553810514449794,-0.1506262341767508,-9.410562714297686,0.0037779217183880973
2024-01-26T00:00:00+00:00,98460.54669942637,-0.05732149792808727,-0.05479966176956008,131.80065521668777,-0.11123091095301563,-0.039573967443097824,0.9993380570302044,-1.272106514768629,-1.5981534748690365,-16.190916017942712,0.5747105912895651,0.5750863137751644,-0.11123091095301563,0.0,0.0037657362544036006
2024-01-27T00:00:00+00:00,99148.31110259575,-0.050736721191702694,-0.04811192352736371,131.80065521668777,-0.10502270103976163,-0.0392494406094942,0.9993469703207043,-1.074420978364411,-1.32484879703806,-16.418863489230574,0.5640869212104043,0.564450674519223,-0.10502270103976163,-8.890435027499215,0.0
2024-01-28T00:00:00+00:00,98947.66134827108,-0.05265777704796659,-0.049943251443583914,131.80065521668777,-0.10683389654239306,-0.03916327638334505,0.9993468430444123,-1.1065810615660006,-1.3587721982965035,-16.704229417521802,0.5531351592955637,0.5534919203611995,-0.10683389654239306,-9.89575606620176,0.0035576803055068014
2024-01-29T00:00:00+00:00,101919.7022475589,-0.024202937450235273,-0.021308969889351603,131.80065521668777,-0.08000631766723121,-0.0388469058611422,0.9993787974553705,-0.36012295081014856,-0.4434300473890431,-17.00381073781172,0.55467956182301,0.5550197679706872,-0.08000631766723121,-10.192989919720413,0.0039597254986001645
2024-01-30T00:00:00+00:00,101039.85098223785,-0.03262678741494163,-0.029660729546780007,131.80065521668777,-0.08794842883550869,-0.03882327973287017,0.9993781443709161,-0.5546809679910627,-0.6912637962801663,-17.2755802646458,0.545454735023531,0.5457896525604171,-0.08794842883550869,-10.104996005702342,0.00407877985808882
2024-01-31T00:00:00+00:00,100195.34267620406,-0.040712257703355736,-0.03775022495941682,131.80065521668777,-0.09557151141027409,-0.037862496519464495,0.9993522529815306,-0.7363788894096672,-0.9275721191446197,-16.961975740792482,0.5366250024453965,0.5369683487786157,-0.09557151141027409,-2.1582542571419223,0.004043629914225312
2024-02-01T00:00:00+00:00,101390.78048312353,-0.029266926970152096,-0.026172162911313968,131.80065521668777,-0.08478071036067636,-0.037740531397568944,0.9993578184732725,-0.4587646670823162,-0.5701710891108682,-17.241685889524476,0.5294680727471734,0.5298039192199705,-0.08478071036067636,-10.140092144018672,0.0008649191548174714
2024-02-02T00:00:00+00:00,101638.13381209872,-0.02689872291830331,-0.023698739775085742,131.80065521668777,-0.08254793794334314,-0.037687014364130994,0.9993584121372383,-0.4000729940999498,-0.4892351560053168,-17.511944910532343,0.5209583075287407,0.5212884479275405,-0.08254793794334314,-10.164830269875143,0.004056382825272158
2024-02-03T00:00:00+00:00,101184.14742098197,-0.031245268062374265,-0.02798540363823787,131.80065521668777,-0.08664591510067399,-0.03741793902084803,0.9993543079999841,-0.4921173531737386,-0.6044303352426732,-17.634973682948896,0.5129243621113849,0.5132515154686308,-0.08664591510067399,-7.7179038785595075,0.004067554661078611
2024-02-04T00:00:00+00:00,100182.39407804218,-0.040836229847817096,-0.037528656890540746,131.80065521668777,-0.09568839389954054,-0.037271089563042425,0.9993489131297671,-0.6959550466441644,-0.8659543408121115,-17.797351259218278,0.5060095062271759,0.506334995684029,-0.09568839389954054,-8.322843111225879,0.00308878857329255
2024-02-05T00:00:00+00:00,100460.86315262676,-0.03817011820307781,-0.03475679513092855,131.80065521668777,-0.09317475047542034,-0.03723325859931495,0.9993494671556792,-0.6296319817545049,-0.7720408431423539,-18.058713895560203,0.4986529210629768,0.49897340397027456,-0.09317475047542034,-10.047091357435695,0.00333037275991519
2024-02-06T00:00:00+00:00,101359.49119991096,-0.0295664960424199,-0.02602520449828405,131.80065521668777,-0.0850631478310131,-0.037162846027170154,0.9993522664843132,-0.43737657586634743,-0.5296322481535513,-18.31948970683779,0.49245184731570657,0.4927669800821655,-0.0850631478310131,-10.1369632183298,0.004020168692077278
2024-02-07T00:00:00+00:00,104285.90023749138,-0.0015485438730349355,0.0021704627155201273,131.80065521668777,-0.05864747189079034,-0.03674407714194357,0.9994032100220566,0.15060631234233154,0.1830411815157652,-18.447378944792764,0.4942543569544962,0.4945455568593653,-0.05864747189079034,-7.8501909000697525,0.004056393354811007
2024-02-08T00:00:00+00:00,106493.60006269095,0.019588360542057703,0.02348847619951977,131.80065521668777,-0.0387193338872337,-0.03663979038455395,0.9994124529277143,0.5592232256222592,0.6762931640155806,-18.708173915652136,0.4918069572447466,0.4920922308808346,-0.0387193338872337,-10.650425362975286,0.003141698917368194
2024-02-09T00:00:00+00:00,110835.08095184817,0.0611544582182999,0.06524727448666301,131.80065521668777,0.0,-0.03587774656672715,0.9995484633899202,1.296381232166034,1.5952658514340121,-18.526013181420243,0.5004321516089427,0.500654454350959,-0.0,-3.502499371719636,0.00426142682476202
2024-02-10T00:00:00+00:00,112285.32325366979,0.07503933176969269,0.07918571473789404,131.80065521668777,0.0,-0.034961238603071765,0.9995915602787342,1.5171147691310953,1.8471367767898268,-18.082273815808776,0.4951371240098718,0.4953356354330218,-0.0,0.0,0.0014027043194160798
2024-02-11T00:00:00+00:00,113616.70027940813,0.08778616836960862,0.09209092430059118,131.80065521668777,0.0,-0.03496605456949975,0.9995913581094703,1.7103697557863051,2.059848057554076,-18.333117065347526,0.48976759677480175,0.48996406771733525,-0.0,-11.362806448856132,0.0
2024-02-12T00:00:00+00:00,117462.93987171637,0.12461073921579024,0.12917418415471782,131.80065521668777,0.0,-0.034920152966431584,0.9995983484655445,2.255936810539099,2.732471562570056,-18.590293753730748,0.49257638914657187,0.49277067430899935,-0.0,-11.747469188658869,0.004545683661272051
2024-02-13T00:00:00+00:00,116869.85443061955,0.11893243542858345,0.12358524266225346,131.80065521668777,-0.005049128190938723,-0.03497204103516838,0.9996000695165104,2.138125623235868,2.6121548570281163,-18.827274238400218,0.4872596305973463,0.48745098772357703,-0.005049128190938723,-11.688154728615412,0.004700805948924972
2024-02-14T00:00:00+00:00,121859.20812589522,0.16670138071107843,0.17167003540567305,131.80065521668777,0.0,-0.03491712762770338,0.9996116071156957,2.7710043008769443,3.4390255970981256,-19.081559308414004,0.49498602598466135,0.49517489662416075,-0.0,-12.187139994303173,0.004677142213826301
2024-02-15T00:00:00+00:00,122024.06312157601,0.16827973128495688,0.1733724920981592,131.80065521668777,0.0,-0.03494995398200462,0.9996119425296016,2.761523103620897,3.3884437339751075,-19.315304451787693,0.48938012489767785,0.48956669281890025,-0.0,-12.20362716254654,0.004876726854604204
2024-02-16T00:00:00+00:00,122599.83361808489,0.17379225876302495,0.17902699965182167,131.80065521668777,0.0,-0.03497307844736541,0.9996118495512397,2.8079970733655317,3.407020485060192,-19.54769619850785,0.48391916707866434,0.4841036981597139,-0.0,-12.261209971145759,0.0048834015557600655
2024-02-17T00:00:00+00:00,121484.60357996033,0.16311485124248581,0.168418863129717,131.80065521668777,-0.009096505314996173,-0.03503010789686045,0.9996148249531579,2.622305075272358,3.23116862568383,-19.771573655737768,0.47997873307957056,0.48016035075197816,-0.009096505314996173,-12.149675816221391,0.004906437349080806
2024-02-18T00:00:00+00:00,122630.59378947418,0.1740867620261164,0.17964422498654775,131.80065521668777,0.0,-0.035576197373391905,0.9995998403388311,2.7435689666838763,3.346395580901892,-20.171180761095318,0.4751240164864988,0.4753108818359416,-0.0,-21.1451606331785,0.004861832901427988
2024-02-19T00:00:00+00:00,121751.44352898642,0.16566962360434112,0.17145751093144512,131.80065521668777,-0.007169094051660885,-0.03663846812291771,0.9996480630385823,2.596011582372204,3.20505409579454,-20.523344745321555,0.4710757338810468,0.4712381441516173,-0.007169094051660885,-28.087232926143987,0.008460008986433969
2024-02-20T00:00:00+00:00,122874.93440176573,0.1764261218012908,0.1823912168608779,131.80065521668777,0.0,-0.036652871226046546,0.9996476657237194,2.7121190213149595,3.3159258735310013,-20.752307240574247,0.4665068916913318,0.46666791606751457,-0.0,-12.85529285559051,0.011238277174055112
2024-02-21T00:00:00+00:00,121876.87252808128,0.1668705027884072,0.1729044860751252,131.80065521668777,-0.008122583165912967,-0.0366656680828219,0.9996483191265684,2.5529566001798956,3.1622735141287253,-20.953005227060416,0.4628725328048361,0.4630320153828623,-0.008122583165912967,-12.188906658135187,0.005146612453105627
2024-02-22T00:00:00+00:00,120559.14144397507,0.15425431482135354,0.16022310547996632,131.80065521668777,-0.01884674827348176,-0.03593671258945097,0.9996027212806637,2.3540853346583366,2.961158005480967,-20.51429947224447,0.45983883698363476,0.4600182088949658,-0.01884674827348176,0.0,0.004877621308231028
2024-02-23T00:00:00+00:00,119266.84131599806,0.14188160727802024,0.1479012077720654,131.80065521668777,-0.029363947198297158,-0.035971512065962274,0.9996048702460406,2.162063154703794,2.7591177235528095,-20.71154455650336,0.4568267323158751,0.4570039676673711,-0.029363947198297158,-11.927877407102649,0.0
2024-02-24T00:00:00+00:00,121204.9142928584,0.16043705706960076,0.16667118846399065,131.80065521668777,-0.01359121872201241,-0.03595079702981363,0.9996063295130474,2.376741559029497,3.0133024408088236,-20.91747789852558,0.45384799137288684,0.4540234279196717,-0.01359121872201241,-12.121704077003743,0.0047731020113686105
2024-02-25T00:00:00+00:00,121587.30008231664,0.1640980855251959,0.17035193148572714,131.80065521668777,-0.010479226912454731,-0.03528944881378937,0.9996063874900356,2.400791011725246,3.0154787529006106,-20.503925752442644,0.44962615953156504,0.4497998646930839,-0.010479226912454731,0.0,0.004850590871606255
2024-02-26T00:00:00+00:00,128004.58579485505,0.22553830179101175,0.23245203503488576,131.80065521668777,0.0,-0.036001799461224726,0.9993576377487211,3.0299242357984144,3.9211232331605985,-20.637653748899307,0.4632638126483174,0.4635582251229766,-0.0,-34.264478019590605,0.0
2024-02-27T00:00:00+00:00,133979.55649514397,0.2827437167362117,0.29039660684328816,131.80065521668777,0.0,-0.03689771342496084,0.9990993788684015,3.5562191315567713,4.685846197700856,-20.538979417163805,0.4716818554854814,0.47210351988603244,-0.0,-43.23843852388825,0.013707731444179081
2024-02-28T00:00:00+00:00,146648.01902713947,0.4040337936608529,0.41278809501200575,131.80065521668777,0.0,-0.03705739524375451,0.998876178409391,4.321354918679526,6.26587709432083,-20.702729789476827,0.5190528613153688,0.5196336368108552,-0.0,-39.20803354539692,0.017300858502136543
2024-02-29T00:00:00+00:00,143534.03728487174,0.3742199875965675,0.3837445907999515,131.80065521668777,-0.02123439350170453,-0.041540786502642923,0.9992451874740106,3.993894105789334,5.902597616955245,-18.23324653776443,0.5190725251394616,0.519459375802079,-0.02123439350170453,-99.23767684426954,0.015690133761556355
2024-03-01T00:00:00+00:00,146334.19274120242,0.40102916588805537,0.4114926000786794,131.80065521668777,-0.002139996762444918,-0.04377128835719546,0.999110822740958,4.181601268427598,6.140696808108939,-17.791314235338987,0.5157704372438003,0.5162232508066,-0.002139996762444918,-78.06996789129508,0.039701346791221295
2024-03-02T00:00:00+00:00,145369.77274999316,0.39179564014442225,0.4026592690062447,131.80065521668777,-0.008716423758235337,-0.04225635058307775,0.9993106825950753,3.909886673670572,5.836681029144463,-19.482098107941514,0.5160328225616065,0.5163840277725505,-0.008716423758235337,-48.60755824540704,0.0312438676952268
2024-03-03T00:00:00+00:00,147969.18928638758,0.4166829088924793,0.4284018611717786,131.80065521668777,0.0,-0.042986707423071646,0.999053353484998,4.838391049014235,7.361143281669161,-18.91167316436952,0.49928799970628973,0.49975556563258045,-0.0,-68.49260328137898,0.019455520845239518
2024-03-04T00:00:00+00:00,159867.6110239237,0.5306004805143498,0.5441123937942853,131.80065521668777,0.0,-0.04383061543528388,0.9983822677038489,5.150593706729246,8.293708743408502,-18.14574592107844,0.5284431952007873,0.5292934369308487,-0.0,-88.08921877276575,0.027404823520896026
2024-03-05T00:00:00+00:00,149146.25900659052,0.4279523803495333,0.4412641136598976,131.80065521668777,-0.06706394089875256,-0.04882365518775211,0.9990403144649428,4.1362446949996166,6.067199308680617,-18.519338531953853,0.559348832352936,0.559879594806893,-0.06706394089875256,-73.05779476270209,0.035246649438515305
2024-03-06T00:00:00+00:00,154660.09068808096,0.48074276964171814,0.49508932810613593,131.80065521668777,-0.03257395480228609,-0.049966339502173884,0.9989260074306576,4.550561442193324,6.637419784020142,-18.73050466837176,0.5636907032967275,0.5642900297142602,-0.03257395480228609,-56.13105585596248,0.02923721656484995
2024-03-07T00:00:00+00:00,156347.8154226712,0.4969013415575343,0.511862935279515,131.80065521668777,-0.02201694000872867,-0.05112921642895207,0.9989202957969234,4.681629661568802,6.77023109274102,-19.00315619427909,0.5633955923200473,0.5639976963977305,-0.02201694000872867,-47.404962059914425,0.022464117229008117
2024-03-08T00:00:00+00:00,159355.65144178362,0.525698889895658,0.5414852295490409,131.80065521668777,-0.003202397151374714,-0.05250003644551793,0.9987246968255954,4.29993917073103,5.985804466570084,-19.240525698278702,0.5423344871241796,0.5430197605769577,-0.003202397151374714,-55.50537729833835,0.018970970470865725
2024-03-09T00:00:00+00:00,159745.53284543878,0.5294316826731076,0.5455525862419797,131.80065521668777,-0.0007636204588473694,-0.05367826985207058,0.9987934371598743,4.561487621943556,6.164573125249697,-19.808710411670578,0.5388806673849584,0.5395244252253579,-0.0007636204588473694,-30.571564067326413,0.022209739307523707
2024-03-10T00:00:00+00:00,161195.05861556163,0.5433096960246422,0.5600607729560347,131.80065521668777,0.0,-0.054949676128959624,0.9987789926904681,4.5316520018636375,6.1229550201416965,-20.098883997993845,0.5387665357719247,0.5394178427557644,-0.0,-50.00209712185485,0.01223750952264527
2024-03-11T00:00:00+00:00,168498.60398581787,0.6132351173252688,0.6313242987822802,131.80065521668777,0.0,-0.05588446818812587,0.9986626328988402,5.056231460469848,6.797978982924198,-20.36937560082245,0.5458843250173738,0.5466079737011158,-0.0,-59.819706083853895,0.020005733852554115
2024-03-12T00:00:00+00:00,166904.9977903249,0.5979776527710061,0.6166148920873069,131.80065521668777,-0.009457681890510439,-0.05877394164648386,0.9988971612652557,6.269120940590467,10.034276876730505,-20.93305308436993,0.5054123730726325,0.5059619023490287,-0.009457681890510439,-74.25568466461579,0.023935884727083613
2024-03-13T00:00:00+00:00,170639.98100883045,0.6337370356275005,0.6533409299528377,131.80065521668777,0.0,-0.059962168622469836,0.9988592700701333,6.513933006923075,10.44143353960835,-21.255556425501876,0.5061547050382698,0.5067241717149551,-0.0,-56.712279249496135,0.029711848219740204
2024-03-14T00:00:00+00:00,166738.1878143715,0.5963805848739279,0.6155364434255328,131.80065521668777,-0.022865644800189266,-0.059092460045049755,0.9987834093409446,6.569004011019166,10.562183183966992,-20.884325881321523,0.5048500653400048,0.5054563021756354,-0.022865644800189266,0.0,0.022696796439087487
2024-03-15T00:00:00+00:00,162234.4144020718,0.5532606701842533,0.5725047591916836,131.80065521668777,-0.049259069047386195,-0.06165947961268525,0.9989673473351917,5.934741422211832,9.787222872825533,-21.188469045523757,0.512062148602796,0.5125825909732141,-0.049259069047386195,-62.50865992082313,9.07871857052669e-06
2024-03-16T00:00:00+00:00,152419.61077506308,0.4592920229302111,0.4775198846037323,131.80065521668777,-0.10677667757607456,-0.06200497154472373,0.9989369895965079,4.790315731607354,7.3200941807975735,-21.16557435126056,0.5392376867163959,0.5398031117817816,-0.10677667757607456,-15.243487926645734,0.02500346759981476
2024-03-17T00:00:00+00:00,159621.6787464004,0.5282458818577476,0.5475376552672155,131.80065521668777,-0.0645704611386464,-0.062139542507277046,0.9990250316991374,5.341444418584374,8.131927657635588,-21.272652134704384,0.5467577181531277,0.5472830107653978,-0.0645704611386464,-20.895617357869455,0.006107396557705943
2024-03-18T00:00:00+00:00,157752.4316034232,0.510349382642451,0.5297240347093164,131.80065521668777,-0.07552479395048883,-0.06366228227336324,0.9991669687554795,5.673634174672418,8.665133361532307,-21.902295813661446,0.5387862670080947,0.5392271529334453,-0.07552479395048883,-31.84244603319162,0.008360689901770094
2024-03-19T00:00:00+00:00,144456.57648294736,0.3830525392987165,0.40117159768664856,131.80065521668777,-0.15344237833997487,-0.06561239458472778,0.9993993327462165,4.262250877996507,5.701340455025835,-22.215328559566704,0.5853356593504127,0.5856797587515578,-0.15344237833997487,-38.90252124237509,0.012740322689234746
2024-03-20T00:00:00+00:00,158189.26897618923,0.5145317400842111,0.5346166194138844,131.80065521668777,-0.0729647996854671,-0.06601870002738242,0.9994963133610892,4.918070699861567,7.0144337473376375,-22.41668396156468,0.6241153525081719,0.6244226598859792,-0.0729647996854671,-25.072229117565563,0.015566104626026936
2024-03-21T00:00:00+00:00,152728.04149706132,0.4622449926297787,0.4817907221762505,131.80065521668777,-0.10496918369231534,-0.06603779195320447,0.9994682315481934,4.547467023623033,6.601996183994702,-22.41913876333377,0.6325161062604757,0.6328455352307001,-0.10496918369231534,-15.889952232623385,0.010035118088871241
2024-03-22T00:00:00+00:00,148709.9226490674,0.423774819715373,0.4430411800082297,131.80065521668777,-0.12851653071051505,-0.06650397583790069,0.9995179621633541,4.837213156694352,7.151351939541242,-22.60424014051199,0.6225463830801108,0.6228394217337355,-0.12851653071051505,-24.200530217336194,0.006359994940285106
2024-03-23T00:00:00+00:00,149147.70156362947,0.4279661916430333,0.4474341061084961,131.80065521668777,-0.125951018736276,-0.06649534197211171,0.99951117668672,4.786105456153295,7.077405075558378,-22.602611023424622,0.6226881167708253,0.6229854563820214,-0.125951018736276,-14.91626275091365,0.009682756084913854
2024-03-24T00:00:00+00:00,156681.08189014057,0.5000920930298358,0.5207007881492733,131.80065521668777,-0.08180321537874247,-0.0666382977328066,0.9995800190681613,5.163228397005801,7.740204052286325,-22.62981181535433,0.631262311955345,0.6315204348428556,-0.08180321537874247,-16.219738309554717,0.005970378202805296
2024-03-25T00:00:00+00:00,162834.87435798752,0.5590095788666798,0.5808316489638303,131.80065521668777,-0.045740198778145835,-0.0674886140582096,0.999566098276186,5.541268208113665,8.276297453647866,-22.9788259021564,0.6348583580008501,0.6351268898965048,-0.045740198778145835,-41.613315493900295,0.006490283475094475
2024-03-26T00:00:00+00:00,163086.87790200065,0.5614223048909657,0.5836261197100627,131.80065521668777,-0.04426338459589341,-0.06856272326511892,0.9994507414586599,5.163870492822944,7.634645878762163,-23.715582195742307,0.6284395049010674,0.6287779535741034,-0.04426338459589341,-35.82664325565782,0.016647922310954893
2024-03-27T00:00:00+00:00,161849.35838594087,0.5495740765112751,0.5720616230539317,131.80065521668777,-0.05151560947744527,-0.06989114149711506,0.9994794034635496,5.012337961018998,7.541212296522547,-24.137463750449502,0.6297512530057453,0.6300723711690238,-0.05151560947744527,-46.556412341524165,0.014337316471186932
2024-03-28T00:00:00+00:00,164849.62224811254,0.5782991276939227,0.601591220478316,131.80065521668777,-0.033933189200356595,-0.070748845651746,0.9994884838825413,5.212034177878285,7.78750888719719,-24.49957646652362,0.6296210148449403,0.6299363724350697,-0.033933189200356595,-39.89502321091386,0.018628299863194118
2024-03-29T00:00:00+00:00,162643.83554503153,0.5571805398447385,0.5804495570899524,131.80065521668777,-0.04685974187599762,-0.07123540418889585,0.9994504528031524,4.79129905624245,7.30952949354457,-24.73599429453526,0.6297844404307803,0.6301239164060326,-0.04685974187599762,-29.6879209462375,0.01596546060431283
2024-03-30T00:00:00+00:00,162003.59704196028,0.5510507843916592,0.5745373070888222,131.80065521668777,-0.050611726019960335,-0.07188356457650791,0.9994753914140436,4.841869821139837,7.33109760454292,-25.026431044856956,0.6291071699223985,0.6294306022562809,-0.050611726019960335,-31.797828220960636,0.011881554562738166
2024-03-31T00:00:00+00:00,165953.08996908774,0.5888639207319819,0.6134451121631825,131.80065521668777,-0.02746654689032202,-0.07372248751606358,0.9994926911456881,5.160253905840026,7.687421415785651,-25.827268355722786,0.628885026201183,0.6291975272054166,-0.02746654689032202,-53.70486231220988,0.012723883910209406
2024-04-01T00:00:00+00:00,161972.07745538562,0.5507490103547057,0.5758463674141199,131.80065521668777,-0.05079643997965677,-0.07812224073737717,0.9997299856973387,4.773521570996593,7.335445765506993,-25.173345664998056,0.6340589278728692,0.6342224415112099,-0.05079643997965677,-113.72103215235978,0.021487034478446004
2024-04-02T00:00:00+00:00,152224.194464804,0.4574210729831443,0.481008451239199,131.80065521668777,-0.1079218740833865,-0.07711612082125541,0.999546169297161,4.032446002390817,6.133814038651581,-24.723832041293395,0.6561136579017632,0.65640396819116,-0.1079218740833865,0.0,0.04549700767473551
