timestamp,open,high,low,close,volume,symbol
2022-09-26T00:00:00Z,18799.7,19311.5,18671.0,19216.3,777807.518,BTCUSDT
2022-09-27T00:00:00Z,19216.3,20375.0,18801.5,19070.1,1300566.158,BTCUSDT
2022-09-28T00:00:00Z,19070.1,19787.6,18460.0,19407.3,1141222.772,BTCUSDT
2022-09-29T00:00:00Z,19407.4,19648.8,18827.2,19582.5,991678.224,BTCUSDT
2022-09-30T00:00:00Z,19582.5,20172.7,19066.0,19411.7,1071462.934,BTCUSDT
2022-10-01T00:00:00Z,19411.6,19474.0,19140.0,19304.0,294457.009,BTCUSDT
2022-10-02T00:00:00Z,19304.0,19389.0,18896.0,19049.4,414970.451,BTCUSDT
2022-10-03T00:00:00Z,19049.3,19723.7,18950.8,19622.0,621816.329,BTCUSDT
2022-10-04T00:00:00Z,19621.9,20500.0,19480.1,20333.0,796678.762,BTCUSDT
2022-10-05T00:00:00Z,20332.9,20356.1,19707.0,20150.0,719577.149,BTCUSDT
2022-10-06T00:00:00Z,20149.9,20443.9,19843.3,19954.0,782034.669,BTCUSDT
2022-10-07T00:00:00Z,19954.0,20067.0,19304.4,19520.9,673407.102,BTCUSDT
2022-10-08T00:00:00Z,19520.9,19619.6,19200.0,19406.2,253257.201,BTCUSDT
2022-10-09T00:00:00Z,19406.3,19550.0,19310.0,19430.0,267178.795,BTCUSDT
2022-10-10T00:00:00Z,19430.0,19513.0,19000.0,19124.0,560920.904,BTCUSDT
2022-10-11T00:00:00Z,19124.1,19260.0,18850.0,19055.0,603358.324,BTCUSDT
2022-10-12T00:00:00Z,19055.0,19240.0,18924.3,19148.0,406770.288,BTCUSDT
2022-10-13T00:00:00Z,19148.1,19498.6,17917.8,19365.5,1104615.001,BTCUSDT
2022-10-14T00:00:00Z,19365.4,19947.9,19059.6,19164.6,861453.21,BTCUSDT
2022-10-15T00:00:00Z,19164.6,19218.8,18966.0,19060.4,241520.185,BTCUSDT
2022-10-16T00:00:00Z,19060.4,19415.9,19058.0,19251.9,267921.192,BTCUSDT
2022-10-17T00:00:00Z,19251.8,19666.0,19148.0,19540.6,502319.759,BTCUSDT
2022-10-18T00:00:00Z,19540.7,19706.4,19081.0,19320.9,634343.154,BTCUSDT
2022-10-19T00:00:00Z,19320.9,19349.8,19050.0,19116.7,404370.458,BTCUSDT
2022-10-20T00:00:00Z,19116.6,19350.0,18882.4,19034.7,537627.048,BTCUSDT
2022-10-21T00:00:00Z,19034.8,19240.0,18600.0,19150.9,581878.905,BTCUSDT
2022-10-22T00:00:00Z,19151.0,19250.0,19103.5,19195.1,174055.042,BTCUSDT
2022-10-23T00:00:00Z,19195.1,19690.0,19050.0,19560.7,358611.542,BTCUSDT
2022-10-24T00:00:00Z,19560.6,19593.3,19146.0,19318.1,476676.536,BTCUSDT
2022-10-25T00:00:00Z,19318.1,20415.0,19228.0,20068.3,777306.534,BTCUSDT
2022-10-26T00:00:00Z,20068.3,21030.0,20041.1,20758.3,841864.982,BTCUSDT
2022-10-27T00:00:00Z,20758.4,20863.7,20170.0,20285.5,614910.045,BTCUSDT
2022-10-28T00:00:00Z,20285.6,20740.0,19951.0,20582.8,595538.882,BTCUSDT
2022-10-29T00:00:00Z,20582.7,21088.0,20547.8,20796.7,482217.17,BTCUSDT
2022-10-30T00:00:00Z,20796.7,20925.2,20503.0,20615.6,295389.69,BTCUSDT
2022-10-31T00:00:00Z,20615.5,20838.7,20225.4,20482.0,478797.266,BTCUSDT
2022-11-01T00:00:00Z,20482.1,20687.0,20320.0,20472.1,314676.187,BTCUSDT
2022-11-02T00:00:00Z,20472.1,20796.0,20050.0,20140.1,651535.761,BTCUSDT
2022-11-03T00:00:00Z,20140.2,20400.0,20026.0,20199.7,372121.061,BTCUSDT
2022-11-04T00:00:00Z,20199.8,21297.0,20171.6,21137.6,824515.215,BTCUSDT
2022-11-05T00:00:00Z,21137.6,21473.7,21071.1,21289.9,303983.372,BTCUSDT
2022-11-06T00:00:00Z,21289.8,21355.8,20863.3,20900.0,277148.646,BTCUSDT
2022-11-07T00:00:00Z,20900.0,21062.6,20374.0,20578.6,554408.316,BTCUSDT
2022-11-08T00:00:00Z,20578.5,20685.0,16830.0,18534.0,2046476.313,BTCUSDT
2022-11-09T00:00:00Z,18533.9,18574.9,15462.6,15905.0,2065606.412,BTCUSDT
2022-11-10T00:00:00Z,15905.0,18230.0,15730.0,17588.0,1497093.602,BTCUSDT
2022-11-11T00:00:00Z,17588.0,17678.0,16343.0,17058.3,955344.602,BTCUSDT
2022-11-12T00:00:00Z,17058.4,17110.8,16623.8,16806.9,304455.717,BTCUSDT
2022-11-13T00:00:00Z,16806.9,16950.0,16210.3,16321.2,349742.836,BTCUSDT
2022-11-14T00:00:00Z,16321.3,17188.0,15805.5,16605.2,934392.484,BTCUSDT
2022-11-15T00:00:00Z,16605.3,17127.2,16516.7,16888.3,649349.458,BTCUSDT
2022-11-16T00:00:00Z,16888.3,17007.4,16358.0,16650.6,537241.645,BTCUSDT
2022-11-17T00:00:00Z,16650.7,16741.7,16403.3,16682.1,408989.285,BTCUSDT
2022-11-18T00:00:00Z,16682.1,16984.4,16541.1,16689.7,388612.842,BTCUSDT
2022-11-19T00:00:00Z,16689.7,16814.5,16543.8,16692.9,171822.915,BTCUSDT
2022-11-20T00:00:00Z,16693.0,16743.9,16167.1,16272.6,327599.214,BTCUSDT
2022-11-21T00:00:00Z,16272.7,16304.3,15443.2,15773.0,790219.365,BTCUSDT
2022-11-22T00:00:00Z,15772.9,16309.0,15610.3,16220.6,579333.644,BTCUSDT
2022-11-23T00:00:00Z,16220.5,16703.4,16155.5,16595.8,546714.91,BTCUSDT
2022-11-24T00:00:00Z,16595.8,16800.0,16450.0,16592.4,351024.418,BTCUSDT
2022-11-25T00:00:00Z,16592.5,16639.9,16331.7,16516.1,306560.116,BTCUSDT
2022-11-26T00:00:00Z,16516.2,16699.1,16369.1,16449.2,253401.659,BTCUSDT
2022-11-27T00:00:00Z,16449.2,16594.2,16396.0,16422.6,189370.345,BTCUSDT
2022-11-28T00:00:00Z,16422.5,16475.0,15984.1,16204.5,497137.869,BTCUSDT
2022-11-29T00:00:00Z,16204.6,16543.0,16088.0,16433.2,391410.854,BTCUSDT
2022-11-30T00:00:00Z,16433.3,17248.3,16421.5,17153.3,620324.95,BTCUSDT
2022-12-01T00:00:00Z,17153.4,17348.5,16851.2,16970.5,411051.309,BTCUSDT
2022-12-02T00:00:00Z,16970.5,17096.3,16760.0,17083.0,335039.215,BTCUSDT
2022-12-03T00:00:00Z,17083.0,17160.0,16850.1,16879.5,185257.242,BTCUSDT
2022-12-04T00:00:00Z,16879.5,17206.2,16874.1,17099.5,292090.868,BTCUSDT
2022-12-05T00:00:00Z,17099.5,17430.0,16860.6,16958.3,519961.39,BTCUSDT
2022-12-06T00:00:00Z,16958.2,17100.0,16899.9,17078.6,321330.613,BTCUSDT
2022-12-07T00:00:00Z,17078.7,17130.0,16655.0,16828.0,337778.925,BTCUSDT
2022-12-08T00:00:00Z,16828.0,17294.9,16710.4,17216.0,402157.335,BTCUSDT
2022-12-09T00:00:00Z,17216.0,17365.4,17052.0,17122.0,290231.183,BTCUSDT
2022-12-10T00:00:00Z,17122.0,17228.6,17081.0,17120.0,141895.207,BTCUSDT
2022-12-11T00:00:00Z,17120.1,17265.0,17060.0,17077.3,171004.111,BTCUSDT
2022-12-12T00:00:00Z,17077.3,17237.9,16865.0,17200.0,335856.258,BTCUSDT
2022-12-13T00:00:00Z,17200.0,18100.0,17076.0,17777.1,596851.291,BTCUSDT
2022-12-14T00:00:00Z,17777.1,18400.0,17659.4,17803.9,627511.699,BTCUSDT
2022-12-15T00:00:00Z,17804.0,17849.5,17258.0,17351.8,437284.037,BTCUSDT
2022-12-16T00:00:00Z,17351.9,17528.0,16521.1,16624.1,622150.245,BTCUSDT
2022-12-17T00:00:00Z,16624.1,16790.0,16571.8,16768.0,248465.273,BTCUSDT
2022-12-18T00:00:00Z,16768.1,16872.0,16656.0,16730.3,185898.213,BTCUSDT
2022-12-19T00:00:00Z,16730.4,16809.6,16210.0,16429.2,344728.552,BTCUSDT
2022-12-20T00:00:00Z,16429.2,17049.6,16390.3,16887.2,476171.098,BTCUSDT
2022-12-21T00:00:00Z,16887.3,16924.2,16694.2,16819.6,227752.335,BTCUSDT
2022-12-22T00:00:00Z,16819.7,16861.9,16556.1,16815.5,306610.961,BTCUSDT
2022-12-23T00:00:00Z,16815.5,16960.0,16690.0,16776.4,264553.42,BTCUSDT
2022-12-24T00:00:00Z,16776.3,16859.9,16774.4,16828.9,82410.79,BTCUSDT
2022-12-25T00:00:00Z,16829.0,16850.0,16700.0,16824.4,144075.843,BTCUSDT
2022-12-26T00:00:00Z,16824.5,16936.8,16781.1,16912.9,148128.699,BTCUSDT
2022-12-27T00:00:00Z,16912.8,16968.0,16580.0,16698.2,262828.564,BTCUSDT
2022-12-28T00:00:00Z,16698.2,16778.3,16455.6,16539.0,344649.858,BTCUSDT
2022-12-29T00:00:00Z,16538.9,16659.0,16485.1,16630.3,208591.531,BTCUSDT
2022-12-30T00:00:00Z,16630.3,16666.6,16320.0,16601.2,295630.49,BTCUSDT
2022-12-31T00:00:00Z,16601.2,16640.0,16461.8,16537.6,134462.156,BTCUSDT
2023-01-01T00:00:00Z,16537.5,16618.8,16488.0,16610.3,105502.965,BTCUSDT
2023-01-02T00:00:00Z,16610.4,16799.0,16541.2,16666.0,215161.176,BTCUSDT
2023-01-03T00:00:00Z,16665.9,16774.0,16600.3,16667.2,203070.205,BTCUSDT
2023-01-04T00:00:00Z,16667.3,16984.6,16645.7,16842.1,349747.838,BTCUSDT
2023-01-05T00:00:00Z,16842.2,16872.8,16740.4,16823.8,176369.347,BTCUSDT
2023-01-06T00:00:00Z,16823.8,17030.0,16664.8,16943.8,316973.629,BTCUSDT
2023-01-07T00:00:00Z,16943.9,16973.6,16900.1,16936.5,77973.105,BTCUSDT
2023-01-08T00:00:00Z,16936.5,17181.1,16905.0,17124.7,157717.318,BTCUSDT
2023-01-09T00:00:00Z,17124.6,17387.8,17098.2,17169.7,400277.809,BTCUSDT
2023-01-10T00:00:00Z,17169.6,17485.4,17140.4,17428.8,297320.371,BTCUSDT
2023-01-11T00:00:00Z,17428.8,18013.2,17306.4,17935.7,386277.106,BTCUSDT
2023-01-12T00:00:00Z,17935.6,19120.0,17902.4,18838.0,1040334.76,BTCUSDT
2023-01-13T00:00:00Z,18838.1,19997.8,18711.0,19924.2,806807.832,BTCUSDT
2023-01-14T00:00:00Z,19924.3,21544.0,19882.6,20962.8,1010666.683,BTCUSDT
2023-01-15T00:00:00Z,20962.8,21073.8,20556.0,20882.7,428486.559,BTCUSDT
2023-01-16T00:00:00Z,20882.7,21498.0,20606.6,21188.3,666148.201,BTCUSDT
2023-01-17T00:00:00Z,21188.2,21640.0,20827.8,21130.9,547390.593,BTCUSDT
2023-01-18T00:00:00Z,21130.8,21672.0,20386.0,20680.0,813785.517,BTCUSDT
2023-01-19T00:00:00Z,20680.1,21183.9,20659.9,21068.3,374733.617,BTCUSDT
2023-01-20T00:00:00Z,21068.3,22750.0,20856.4,22661.1,723645.2,BTCUSDT
2023-01-21T00:00:00Z,22661.0,23390.0,22422.0,22781.9,764681.1,BTCUSDT
2023-01-22T00:00:00Z,22781.8,23080.2,22287.0,22704.6,482529.811,BTCUSDT
2023-01-23T00:00:00Z,22704.7,23193.1,22500.0,22913.1,525802.84,BTCUSDT
2023-01-24T00:00:00Z,22913.3,23158.7,22450.0,22627.4,505615.816,BTCUSDT
2023-01-25T00:00:00Z,22627.5,23837.4,22310.5,23060.6,692786.607,BTCUSDT
2023-01-26T00:00:00Z,23060.6,23278.7,22843.8,23001.9,427760.786,BTCUSDT
2023-01-27T00:00:00Z,23001.9,23500.0,22516.6,23068.0,509920.307,BTCUSDT
2023-01-28T00:00:00Z,23068.1,23185.0,22870.8,23015.9,186400.943,BTCUSDT
2023-01-29T00:00:00Z,23016.0,23962.7,22961.5,23740.3,562028.231,BTCUSDT
2023-01-30T00:00:00Z,23740.2,23804.6,22484.2,22819.9,572537.407,BTCUSDT
2023-01-31T00:00:00Z,22819.9,23330.0,22715.3,23119.4,403726.966,BTCUSDT
2023-02-01T00:00:00Z,23119.5,23852.4,22747.0,23730.0,571429.711,BTCUSDT
2023-02-02T00:00:00Z,23730.1,24281.4,23365.0,23493.1,615740.338,BTCUSDT
2023-02-03T00:00:00Z,23493.0,23719.9,23201.0,23424.7,470831.438,BTCUSDT
2023-02-04T00:00:00Z,23424.7,23591.4,23250.0,23322.6,197118.393,BTCUSDT
2023-02-05T00:00:00Z,23322.6,23436.0,22741.0,22929.2,356665.034,BTCUSDT
2023-02-06T00:00:00Z,22929.3,23159.4,22600.0,22757.7,417160.143,BTCUSDT
2023-02-07T00:00:00Z,22757.8,23368.6,22742.4,23234.1,447273.494,BTCUSDT
2023-02-08T00:00:00Z,23234.1,23450.0,22662.9,22955.9,383465.481,BTCUSDT
2023-02-09T00:00:00Z,22955.9,23007.8,21684.7,21793.4,732295.35,BTCUSDT
2023-02-10T00:00:00Z,21793.3,21933.8,21405.0,21618.6,439986.497,BTCUSDT
2023-02-11T00:00:00Z,21618.6,21891.9,21594.4,21851.3,189249.667,BTCUSDT
2023-02-12T00:00:00Z,21851.2,22080.9,21618.0,21771.1,276787.093,BTCUSDT
2023-02-13T00:00:00Z,21771.0,21888.0,21338.0,21766.2,511595.693,BTCUSDT
2023-02-14T00:00:00Z,21766.1,22320.0,21485.2,22187.4,598791.509,BTCUSDT
2023-02-15T00:00:00Z,22187.4,24420.0,22038.5,24332.6,824676.471,BTCUSDT
2023-02-16T00:00:00Z,24332.7,25290.0,23518.0,23526.6,959463.159,BTCUSDT
2023-02-17T00:00:00Z,23526.6,25043.2,23350.0,24581.5,922717.148,BTCUSDT
2023-02-18T00:00:00Z,24581.3,24887.5,24430.6,24636.9,261555.556,BTCUSDT
2023-02-19T00:00:00Z,24636.8,25200.0,24179.4,24265.9,543506.628,BTCUSDT
2023-02-20T00:00:00Z,24265.9,25140.0,23827.0,24849.9,646401.072,BTCUSDT
2023-02-21T00:00:00Z,24849.9,25347.6,24150.0,24443.4,729290.575,BTCUSDT
2023-02-22T00:00:00Z,24443.3,24468.5,23572.0,24171.3,730414.101,BTCUSDT
2023-02-23T00:00:00Z,24171.3,24588.0,23590.0,23928.8,751339.414,BTCUSDT
2023-02-24T00:00:00Z,23928.7,24138.6,22800.0,23175.6,731577.942,BTCUSDT
2023-02-25T00:00:00Z,23175.5,23210.5,22700.0,23146.2,310795.648,BTCUSDT
2023-02-26T00:00:00Z,23146.2,23675.0,23050.0,23545.3,371395.056,BTCUSDT
2023-02-27T00:00:00Z,23545.2,23888.0,23088.0,23480.0,576754.966,BTCUSDT
2023-02-28T00:00:00Z,23480.0,23592.8,23010.0,23129.6,456919.838,BTCUSDT
2023-03-01T00:00:00Z,23129.7,24022.7,23008.4,23619.8,617250.311,BTCUSDT
2023-03-02T00:00:00Z,23619.8,23790.5,23183.0,23457.1,419256.601,BTCUSDT
2023-03-03T00:00:00Z,23457.1,23468.5,21883.2,22342.8,608518.137,BTCUSDT
2023-03-04T00:00:00Z,22342.8,22400.0,22147.5,22335.7,175309.211,BTCUSDT
2023-03-05T00:00:00Z,22335.8,22650.0,22174.9,22419.4,282261.745,BTCUSDT
2023-03-06T00:00:00Z,22419.3,22594.5,22240.1,22397.1,298976.397,BTCUSDT
2023-03-07T00:00:00Z,22397.1,22550.0,21908.0,22187.1,548494.099,BTCUSDT
2023-03-08T00:00:00Z,22187.1,22276.4,21540.5,21695.4,547867.967,BTCUSDT
2023-03-09T00:00:00Z,21695.3,21823.0,20003.5,20348.3,951903.36,BTCUSDT
2023-03-10T00:00:00Z,20348.4,20351.8,19521.6,20140.3,1238135.265,BTCUSDT
2023-03-11T00:00:00Z,20140.3,20674.5,19752.5,20447.3,753479.558,BTCUSDT
2023-03-12T00:00:00Z,20447.3,22184.0,20262.2,21986.2,881522.402,BTCUSDT
2023-03-13T00:00:00Z,21986.2,24517.2,21804.0,24119.5,1534982.176,BTCUSDT
2023-03-14T00:00:00Z,24119.5,26489.9,23951.0,24682.5,1572562.635,BTCUSDT
2023-03-15T00:00:00Z,24682.5,25200.0,23888.0,24288.0,1102056.429,BTCUSDT
2023-03-16T00:00:00Z,24287.9,25167.9,24120.5,24990.4,735446.946,BTCUSDT
2023-03-17T00:00:00Z,24990.5,27763.4,24875.3,27384.0,1341159.064,BTCUSDT
2023-03-18T00:00:00Z,27383.9,27726.4,26555.5,26907.0,740232.316,BTCUSDT
2023-03-19T00:00:00Z,26907.0,28397.0,26815.9,27955.7,759367.078,BTCUSDT
2023-03-20T00:00:00Z,27955.8,28483.2,27120.6,27704.1,937223.448,BTCUSDT
2023-03-21T00:00:00Z,27704.1,28460.0,27288.0,28091.1,685487.714,BTCUSDT
2023-03-22T00:00:00Z,28091.1,28881.0,26590.0,27233.8,1080393.27,BTCUSDT
2023-03-23T00:00:00Z,27233.8,28777.0,27101.0,28284.1,808174.047,BTCUSDT
2023-03-24T00:00:00Z,28284.0,28369.1,26960.0,27438.9,696075.37,BTCUSDT
2023-03-25T00:00:00Z,27439.0,27788.0,27131.8,27447.3,335674.055,BTCUSDT
2023-03-26T00:00:00Z,27447.2,28186.9,27400.0,27954.3,399756.985,BTCUSDT
2023-03-27T00:00:00Z,27954.3,28019.4,26480.0,27112.0,642434.822,BTCUSDT
2023-03-28T00:00:00Z,27112.0,27500.0,26610.0,27249.7,585080.772,BTCUSDT
2023-03-29T00:00:00Z,27249.7,28649.9,27223.6,28338.5,655852.971,BTCUSDT
2023-03-30T00:00:00Z,28338.6,29184.8,27654.1,28015.0,770966.1,BTCUSDT
2023-03-31T00:00:00Z,28015.0,28675.3,27500.0,28454.9,611557.29,BTCUSDT
2023-04-01T00:00:00Z,28454.8,28845.3,28180.0,28443.8,256487.222,BTCUSDT
2023-04-02T00:00:00Z,28443.7,28516.5,27820.0,28161.2,316658.67,BTCUSDT
2023-04-03T00:00:00Z,28161.3,28540.0,27166.0,27786.1,741665.563,BTCUSDT
2023-04-04T00:00:00Z,27786.1,28450.0,27650.2,28155.2,432370.612,BTCUSDT
2023-04-05T00:00:00Z,28155.1,28800.0,27775.0,28154.0,543712.838,BTCUSDT
2023-04-06T00:00:00Z,28154.0,28175.0,27684.2,28022.8,355916.782,BTCUSDT
2023-04-07T00:00:00Z,28022.9,28096.0,27755.0,27890.7,219250.178,BTCUSDT
2023-04-08T00:00:00Z,27890.7,28153.6,27850.1,27924.9,159129.56,BTCUSDT
2023-04-09T00:00:00Z,27924.9,28539.1,27762.8,28309.4,305861.88,BTCUSDT
2023-04-10T00:00:00Z,28309.4,29840.0,28153.6,29623.1,580061.925,BTCUSDT
2023-04-11T00:00:00Z,29623.1,30564.0,29573.9,30185.1,628978.491,BTCUSDT
2023-04-12T00:00:00Z,30185.1,30480.0,29620.0,29875.0,563668.43,BTCUSDT
2023-04-13T00:00:00Z,29874.9,30648.9,29836.7,30362.7,436182.494,BTCUSDT
2023-04-14T00:00:00Z,30362.7,31059.0,29925.0,30453.1,615391.615,BTCUSDT
2023-04-15T00:00:00Z,30453.0,30599.9,30186.0,30280.4,180234.082,BTCUSDT
2023-04-16T00:00:00Z,30280.4,30560.0,30102.0,30286.6,210226.019,BTCUSDT
2023-04-17T00:00:00Z,30286.6,30307.4,29219.9,29420.0,455518.548,BTCUSDT
2023-04-18T00:00:00Z,29420.1,30480.0,29078.1,30365.8,533189.27,BTCUSDT
2023-04-19T00:00:00Z,30365.8,30410.0,28557.3,28795.1,643866.11,BTCUSDT
2023-04-20T00:00:00Z,28795.0,29078.0,27983.0,28229.9,639179.286,BTCUSDT
2023-04-21T00:00:00Z,28229.9,28368.9,27100.0,27252.5,687832.833,BTCUSDT
2023-04-22T00:00:00Z,27252.6,27888.0,27126.0,27807.2,345549.021,BTCUSDT
2023-04-23T00:00:00Z,27807.2,27807.3,27279.7,27576.0,332082.355,BTCUSDT
2023-04-24T00:00:00Z,27575.9,28000.0,26919.3,27497.5,581268.268,BTCUSDT
2023-04-25T00:00:00Z,27497.4,28379.9,27176.6,28286.7,508254.515,BTCUSDT
2023-04-26T00:00:00Z,28286.7,30048.2,27200.0,28395.9,1284924.668,BTCUSDT
2023-04-27T00:00:00Z,28396.0,29898.0,28365.3,29459.0,952584.739,BTCUSDT
2023-04-28T00:00:00Z,29459.0,29591.1,28870.0,29300.0,508350.155,BTCUSDT
2023-04-29T00:00:00Z,29300.0,29443.9,29000.4,29212.7,218013.244,BTCUSDT
2023-04-30T00:00:00Z,29212.7,29950.0,29067.4,29223.0,417798.846,BTCUSDT
2023-05-01T00:00:00Z,29223.0,29325.5,27650.0,28054.4,624974.488,BTCUSDT
2023-05-02T00:00:00Z,28054.5,28888.0,27854.0,28656.5,513546.269,BTCUSDT
2023-05-03T00:00:00Z,28656.4,29258.4,28080.0,29018.4,676466.23,BTCUSDT
2023-05-04T00:00:00Z,29018.4,29380.0,28660.0,28826.0,426425.584,BTCUSDT
2023-05-05T00:00:00Z,28826.0,29693.0,28618.3,29491.5,578485.177,BTCUSDT
2023-05-06T00:00:00Z,29491.5,29840.0,28333.0,28837.8,475628.901,BTCUSDT
2023-05-07T00:00:00Z,28837.9,29137.0,28370.0,28419.4,308410.643,BTCUSDT
2023-05-08T00:00:00Z,28419.5,28624.6,27250.0,27659.8,658188.777,BTCUSDT
2023-05-09T00:00:00Z,27659.8,27815.6,27316.8,27610.2,367664.686,BTCUSDT
2023-05-10T00:00:00Z,27610.2,28297.0,26666.6,27582.9,722502.676,BTCUSDT
2023-05-11T00:00:00Z,27583.0,27630.0,26688.8,26956.4,538822.363,BTCUSDT
2023-05-12T00:00:00Z,26956.4,27090.0,25751.0,26785.1,615645.508,BTCUSDT
2023-05-13T00:00:00Z,26785.2,27051.5,26674.9,26762.7,242694.929,BTCUSDT
2023-05-14T00:00:00Z,26762.8,27200.0,26557.0,26901.9,247579.427,BTCUSDT
2023-05-15T00:00:00Z,26901.9,27650.0,26694.4,27152.5,450263.076,BTCUSDT
2023-05-16T00:00:00Z,27152.5,27284.7,26832.0,27024.8,373172.951,BTCUSDT
2023-05-17T00:00:00Z,27024.7,27500.0,26527.5,27395.8,490065.218,BTCUSDT
2023-05-18T00:00:00Z,27395.7,27482.7,26335.3,26809.3,544971.979,BTCUSDT
2023-05-19T00:00:00Z,26809.4,27180.0,26611.2,26870.1,324097.956,BTCUSDT
